# Directed graph (each unordered pair of nodes is saved once): Cit-Patents.txt 
# US Patent citation network 1975-1999
# Nodes: 3774768 Edges: 16518948
# FromNodeId	ToNodeId
3861746	2587881
3861747	3381999
3861767	2236904
3861785	3661385
3861787	3488110
3861787	3731992
3861793	3296925
3861807	3558231
3861809	3588496
3861821	1310681
3861825	2108786
3861825	2578617
3861831	3407747
3861841	3555618
3861850	3461496
3861868	3200040
3861879	2743167
3861880	3736104
3861881	3771967
3861887	2086514
3861891	3719353
3861918	3512985
3861942	1984416
3861946	3437515
3861955	3147142
3861962	3623915
3861996	2694346
3862002	3073746
3862018	2640789
3862034	3054749
3862042	3508653
3862063	3713872
3862063	3784501
3862071	3503918
3862075	3650998
3862098	3235626
3862099	3515709
3862179	3689429
3862186	3655656
3862188	2754243
3862195	3523126
3862203	2794044
3862235	3493619
3862264	3678132
3862267	3004958
3862291	3394210
3862294	3495936
3862296	3673086
3862297	3202524
3862394	3496333
3862400	3701886
3862410	3696240
3862411	3705300
3862432	3144592
3862436	3593198
3862436	3617769
3862446	3047755
3862448	3524974
3862456	3570029
3862474	3672008
3862491	464125
3862499	3407508
3862505	3263071
3862513	3179413
3862515	2607091
3862519	3624970
3862523	3314551
3862530	2568490
3862536	3311259
3862556	1705667
3862558	3444713
3862563	2337901
3862563	3759203
3862564	2886886
3862564	3527073
3862569	3132319
3862591	2573188
3862596	2711561
3862597	3088686
3862599	1602037
3862599	3724377
3862604	2619918
3862645	3067979
3862647	3732896
3862648	2667187
3862648	3732896
3862665	3561550
3862681	1911961
3862681	3282402
3862696	3187914
3862700	2263943
3862707	3689013
3862712	2109203
3862724	3764438
3862729	3254287
3862729	3719364
3862731	2470457
3862764	3751056
3862765	3217635
3862769	2344808
3862776	2385556
3862779	3582141
3862790	3638163
3862801	3227549
3862802	3737230
3862815	3528127
3862815	3662051
3862816	3240851
3862827	3258895
3862841	3140276
3862872	3142611
3862873	1903570
3862893	1986920
3862893	3682806
3862905	3730912
3862916	3576320
3862930	3660171
3862950	3514466
3862978	3265725
3863000	3299192
3863003	3181929
3863012	3279988
3863038	3559772
3863046	2223692
3863049	3246688
3863055	3568189
3863059	3581074
3863075	3512027
3863079	2740056
3863083	3365598
3863086	3525679
3863103	3633125
3863107	2977508
3863117	3715641
3863132	3439251
3863138	3716774
3863158	3491282
3863184	2869088
3863206	3602882
3863211	3723964
3863212	3219767
3863214	1328245
3863236	3624635
3863243	2726380
3863244	3689885
3863249	3648269
3863270	3582628
3863296	2222633
3863319	3440531
3863328	1839964
3863339	2016107
3863357	1749059
3863386	1782328
3863393	2415500
3863421	3503431
3863425	3191289
3863430	2780904
3863431	3673774
3863432	2450622
3863443	3305178
3863459	3386458
3863460	3145680
3863460	3537416
3863468	1346414
3863486	3199358
3863488	3049035
3863523	3596536
3863552	356180
3863563	2465839
3863565	2819671
3863567	3167007
3863576	2739862
3863581	3557731
3863591	2903990
3863594	3520273
3863598	3037477
3863610	3267671
3863639	1947649
3863656	2249792
3863667	3170226
3863683	1756069
3863695	3692080
3863710	2652093
3863714	3678997
3863722	3465829
3863723	3511538
3863733	2239549
3863757	3451524
3863772	3119501
3863777	3027023
3863778	2790567
3863788	1227764
3863793	3206824
3863798	3799392
3863804	2722309
3863822	3559860
3863830	3302825
3863831	2801742
3863839	2463594
3863855	3072354
3863858	3380686
3863869	2369652
3863873	1886752
3863908	3301935
3863922	2615558
3863928	3792186
3863930	2687228
3863935	3333856
3863937	3527483
3863945	1992108
3863954	1091989
3863963	3427050
3863982	3672721
3863990	3580644
3863992	3504946
3864013	3078438
3864027	3502394
3864029	3389950
3864036	2557182
3864037	2522493
3864041	3482184
3864056	3298823
3864089	3795451
3864102	2753950
3864119	2411873
3864127	3174856
3864131	3619185
3864143	3365353
3864144	3246627
3864146	3330722
3864149	2138578
3864154	2581253
3864162	3607135
3864166	2845369
3864172	2751569
3864179	3275486
3864183	3556888
3864209	3713969
3864229	3725229
3864257	3741399
3864278	3530107
3864279	3557238
3864298	3347812
3864299	3627819
3864300	2852476
3864309	3436372
3864319	3700637
3864334	3563982
3864366	2772162
3864366	2920961
3864409	2328430
3864414	2418109
3864425	3394202
3864428	3130177
3864445	3243847
3864461	3520654
3864503	3042532
3864503	3483004
3864522	3516062
3864565	3563143
3864579	3299287
3864583	3217183
3864586	3360704
3864614	3297940
3864622	3496920
3864660	3218637
3864677	3653015
3864693	439121
3864694	3579248
3864706	3641899
3864719	3331998
3864744	3488058
3864745	3666275
3864754	2923589
3864757	2870503
3864760	3467968
3864788	3163234
3864834	3802084
3864840	3032890
3864840	3226318
3864849	3278736
3864852	2095287
3864856	1664994
3864860	3481652
3864868	3693290
3864883	3566564
3864884	3522680
3864888	3188773
3864894	3731454
3864897	3608269
3864902	3676992
3864912	3684071
3864914	1594331
3864920	2658350
3864920	3791150
3864926	2932173
3864972	3434344
3864976	3440882
3865015	3293994
3865021	3668999
3865024	879455
3865025	3232217
3865028	2278113
3865031	3460468
3865042	3543020
3865054	3727563
3865060	2214656
3865066	3653635
3865108	2687729
3865134	2954028
3865169	2537442
3865171	3742999
3865179	1984186
3865181	3414711
3865187	3330345
3865189	2708974
3865194	2178801
3865198	1784012
3865227	1215212
3865234	2773340
3865236	3406686
3865251	3359919
3865251	3448864
3865256	3368699
3865259	3252600
3865265	2374298
3865270	2232370
3865272	2543834
3865324	999352
3865326	1008924
3865341	3560033
3865355	3746315
3865365	3664658
3865370	969528
3865377	723058
3865384	3313546
3865394	2635894
3865400	3627351
3865402	1298958
3865416	1692482
3865417	3583530
3865420	3680593
3865421	3163457
3865427	2609864
3865439	3206044
3865440	3727986
3865469	3703329
3865478	3325786
3865499	3650182
3865522	144941
3865552	3768979
3865573	1315859
3865587	2952536
3865592	2698245
3865601	3008843
3865603	3329509
3865604	3164556
3865610	3713862
3865611	3498917
3865615	3826678
3865632	3494803
3865649	3716425
3865651	3747200
3865662	3563276
3865681	3287203
3865693	3801464
3865697	3755089
3865714	2763593
3865720	2828147
3865724	3689660
3865725	3517814
3865732	3450632
3865752	2921018
3865753	3320182
3865753	3436358
3865766	3786015
3865771	3505128
3865780	2957905
3865783	3316330
3865799	3117113
3865806	2902478
3865809	3748322
3865815	3391138
3865834	3322778
3865864	3347900
3865873	3230248
3865873	3280182
3865894	3264208
3865911	2064808
3865924	3660023
3865968	3716652
3865970	2746140
3865976	3727002
3865983	3033997
3866002	3737595
3866008	3267246
3866017	3109911
3866018	3627986
3866040	3678271
3866046	3767928
3866064	3457435
3866064	3708694
3866071	3694904
3866072	3160771
3866073	1961745
3866096	3783352
3866097	3514682
3866163	2587995
3866177	3518575
3866187	3406405
3866190	3638205
3866190	3728697
3866195	3564524
3866197	3708724
3866203	3171115
3866225	3056080
3866252	3548420
3866253	2508303
3866255	2642000
3866255	3266164
3866261	3116507
3866268	1928488
3866268	2991038
3866273	3748723
3866312	3419761
3866338	2977688
3866342	3665622
3866359	3791079
3866371	305584
3866374	3604171
3866376	1640065
3866382	3259208
3866383	1731162
3866387	3017729
3866403	3041817
3866405	3775374
3866423	2918787
3866424	3525386
3866425	2600542
3866427	2534455
3866433	2740904
3866434	3788089
3866445	3665738
3866464	3178937
3866467	3173299
3866468	3465326
3866499	3667662
3866504	1666987
3866507	3685388
3866511	394138
3866526	3088396
3866527	3194149
3866534	3496864
3866537	3744432
3866544	2826156
3866544	3762341
3866548	960213
3866548	3636892
3866549	2719771
3866566	1306649
3866569	911241
3866572	3776723
3866574	3759222
3866583	3661131
3866592	3665911
3866606	2915057
3866617	2911975
3866620	3362423
3866622	3145721
3866637	2867249
3866638	3023030
3866639	2647548
3866650	2391513
3866656	3156430
3866673	241924
3866683	3653441
3866684	2238930
3866693	3467207
3866701	2448172
3866717	763946
3866740	3251452
3866741	1780716
3866742	573988
3866744	2623803
3866745	3521812
3866746	3630292
3866755	3273567
3866763	2904941
3866769	2743025
3866773	2443611
3866787	3136443
3866794	3447825
3866797	2857083
3866799	3677540
3866808	1791601
3866812	3470814
3866824	2543008
3866825	2902850
3866849	2404742
3866854	3193327
3866871	247361
3866874	3789903
3866884	3584839
3866892	3127661
3866912	1962087
3866920	3621590
3866923	3554569
3866927	3558149
3866928	3489424
3866951	3366403
3866957	3120968
3866967	3239267
3866973	3804460
3866974	2400167
3866982	3820857
3866986	2621088
3866993	3404929
3867010	3673320
3867012	3795433
3867014	3343105
3867023	3824007
3867033	3357433
3867035	3756723
3867058	2336295
3867059	245590
3867061	3694882
3867066	2773365
3867084	3768950
3867085	2928124
3867159	3615784
3867161	3510326
3867167	3531314
3867189	3520749
3867195	3759491
3867208	3489617
3867214	3362859
3867227	466534
3867234	2992141
3867235	3622440
3867248	3252848
3867251	2808011
3867252	1875075
3867263	3238735
3867265	3099609
3867280	3554902
3867287	1607070
3867332	2571319
3867346	3632836
3867369	2518078
3867372	3121075
3867410	2440873
3867433	3654349
3867441	3390144
3867481	3316192
3867490	3663131
3867499	3329557
3867511	1929443
3867520	2657972
3867521	2938832
3867530	3646055
3867547	3155733
3867591	2688671
3867608	3340106
3867608	3496322
3867612	3283303
3998746	3657130
3867631	3697748
3867676	3265911
3867681	2385455
3867724	3729201
3867725	3081682
3867725	3166997
3867733	1916463
3867734	671378
3867748	3111823
3867749	3349693
3867758	3649744
3867759	3371249
3867763	3555690
3867766	1616222
3867768	2929614
3867769	3029526
3867785	3514899
3867800	3435580
3867802	1089371
3867802	2220349
3867802	3286427
3867802	3693303
3867815	3259176
3867821	2502702
3867849	2763229
3867850	1997570
3867860	2027045
3867897	2813689
3867899	3282247
3867904	3717125
3867939	2923298
3867952	3496013
3867960	2828767
3867962	2888040
3868019	3515283
3868030	3447815
3868038	3219004
3868043	2765639
3868050	2549207
3868052	2440974
3868052	2633984
3868074	3276725
3868075	3666217
3868079	2314728
3868081	3424420
3868094	3022056
3868140	2710219
3868146	3703316
3868152	2639592
3868161	3555492
3868163	3048812
3868196	2490066
3868200	2413632
3868203	3464090
3868209	3256565
3868223	3149921
3868224	940258
3868232	3645706
3868252	3384484
3868255	3338713
3868255	3442652
3868264	1817783
3868284	3698975
3868288	3496043
3868295	1997022
3868299	3366578
3868308	3580816
3868317	3745112
3868323	2101081
3868343	3433764
3868351	3732188
3868376	2574516
3868390	3741980
3868405	3649678
3868440	2850357
3868441	2589910
3868459	2508005
3868466	2976159
3868469	3754928
3868472	3245798
3868476	3728808
3868479	3549810
3868493	1334035
3868499	3588462
3868499	3588496
3868501	2596049
3868508	2895049
3868520	3363122
3868522	3641446
3868567	3267933
3868584	2775657
3868586	3477031
3868594	3753153
3868610	3471813
3868610	3670272
3868645	3036291
3868651	3699543
3868676	3594761
3868699	2876687
3868741	2371918
3868746	2216632
3868752	3757397
3868760	3751792
3868763	3608188
3868775	1278680
3868789	2388297
3868789	3221456
3868795	1939754
3868799	1073377
3868810	2834499
3868832	2444868
3868832	3023012
3868858	2332086
3868894	3236439
3868903	3537390
3868903	3727546
3868915	3680496
3868919	3765352
3868928	3735739
3868930	3508530
3868932	2779201
3868943	3279452
3868944	3498729
3868951	2837085
3868955	2344411
3868961	3221568
3868964	3324876
3868987	3565602
3868999	2356205
3869012	2993721
3869017	3525413
3869033	3283871
3869043	3341006
3869070	3625400
3869078	3081927
3869086	1781251
3869115	3481448
3869121	3318304
3869143	3735376
3869144	3785601
3869170	3637255
3869173	3535001
3869183	1996414
3869188	2217433
3869191	3636503
3869217	3677587
3869221	3468473
3869225	3333543
3869232	3702748
3869256	2750258
3869266	1292561
3869280	3768994
3869289	3282694
3869294	3206494
3869296	2302303
3869300	3004861
3869305	3421925
3869312	3645862
3869322	3683240
3869328	2527272
3869337	3476636
3869341	3607355
3869350	2998354
3869368	3021271
3869387	3404198
3869391	3753442
3869401	3649194
3869421	3450653
3869423	3709884
3869429	3673143
3869430	3354127
3869441	2512732
3869461	2502264
3869463	3171838
3869479	2676180
3869511	3767706
3869529	3339902
3869593	3654513
3869600	3221148
3869633	3553727
3869645	3672164
3869654	3796936
3869661	3761185
3869663	3682286
3869685	3150244
3869689	1068341
3869691	2280367
3869697	3613082
3869700	3349369
3869703	2783417
3869714	3067422
3869718	3718774
3869719	3621152
3869726	2716241
3869726	2779025
3869789	3374536
3869820	1735524
3869827	2982054
3869836	2692033
3869837	1419287
3869840	2741345
3869841	3453790
3869846	3520103
3869852	2843998
3869856	3153897
3869858	3672393
3869858	3826089
3869866	3739572
3869894	2939809
3869896	2638050
3869898	3698226
3869915	3329017
3869925	1113641
3869944	3523337
3869962	3093301
3869972	3787594
3869978	2757603
3869991	1299912
3869995	3516370
3870006	2642590
3870007	3208300
3870009	2080394
3870018	3716025
3870019	3702599
3870024	3251350
3870036	2236842
3870058	3244148
3870063	3675671
3870075	3714958
3870081	2467668
3870087	2696838
3870107	3643745
3870125	3010538
3870139	2604972
3870142	2646161
3870157	2590533
3870157	2940600
3870159	3490385
3870183	2783908
3870206	2366533
3870246	3506419
3870249	2099376
3870250	3404638
3870258	3674228
3870261	998291
3870261	3204866
3870283	3133727
3870294	3522943
3870324	3250544
3870325	3160421
3870335	3779575
3870339	3486786
3870347	681090
3870366	3170729
3870381	2489769
3870384	2030813
3870386	2037479
3870398	3389950
3870405	3787109
3870407	3536389
3870409	3687303
3870410	3299272
3870411	3560088
3870412	552663
3870426	1576045
3870427	3251281
3870428	3185420
3870458	3762639
3870468	1700942
3870471	3802845
3870472	2893847
3870473	3607137
3870484	3353800
3870490	2771156
3870492	2770317
3870497	3741739
3870501	3529952
3870518	3673943
3870522	3501305
3870536	2700619
3870544	3676182
3870545	2371237
3870575	3647579
3870577	3172793
3870581	2927623
3870585	3574051
3870588	3337355
3870596	3320117
3870619	3507937
3870626	3483119
3870634	3472390
3870647	3360471
3870658	3001929
3870663	3663467
3870669	1807545
3870673	3365409
3870695	3419570
3870698	2916485
3870714	3703525
3870763	3395196
3870776	3247573
3870801	3498794
3870805	3496858
3870811	3197310
3870811	3719498
3870820	3141070
3870821	3618038
3870835	3403067
3870863	2251697
3870866	3588450
3870890	3461299
3870896	3508081
3870929	3781163
3870942	3614493
3870943	3601680
3871001	3432859
3871008	3684930
3871033	3000017
3871037	3654929
3871037	3658064
3871045	2556175
3871046	2778048
3871055	1697921
3871066	2960765
3871066	3626793
3871093	3546762
3871094	2886170
3871097	3778904
3871103	2976899
3871110	3456354
3871120	3300888
3871180	3732692
3871188	2738655
3871210	2548381
3871228	3668837
3871231	963150
3871247	3647929
3871249	3195371
3871258	3246550
3871259	848614
3871268	2752989
3871271	3227137
3871273	2517073
3871281	3573001
3871285	3780676
3871311	324639
3871321	2806442
3871326	3611987
3871335	3702600
3871338	3738341
3871347	3605713
3871352	2802461
3871381	127875
3871386	3039473
3871421	1964079
3871446	3099315
3871449	3279539
3871453	3386509
3871468	2902104
3871470	2883123
3871517	2246427
3871524	353716
3871533	3338376
3871540	3170583
3871542	2628911
3871547	2246533
3871573	2957797
3871576	3599972
3871578	3022006
3871586	2683327
3871588	3771374
3871599	3266842
3871601	2877150
3871607	3210034
3871629	3148412
3871644	1615590
3871645	2939703
3871650	3323802
3871682	2625388
3871688	1925804
3871690	1320622
3871694	2636767
3871696	1730759
3871699	3460863
3871717	3790228
3871726	3705557
3871729	2234745
3871735	2901528
3871741	3459464
3871761	3445626
3871763	3123269
3871773	3445672
3871774	3721501
3871780	1031637
3871788	3001458
3871791	1772876
3871810	3142091
3871824	3105335
3871826	3523826
3871841	3720043
3871880	3615412
3871883	3765882
3871896	3650809
3871916	3700502
3871918	2938064
3871950	3674628
3871953	550281
3871957	3769164
3871968	3021265
3871976	3427234
3871978	3660026
3872010	3409130
3872020	2893990
3872028	3439061
3872038	3684756
3872043	3053824
3872048	2681315
3872050	3650603
3872056	2233875
3872058	3380943
3872069	3560458
3872073	3377334
3872078	3413279
3872125	3753994
3872163	3647892
3872169	3472872
3872179	2518354
3872181	2487142
3872204	1995412
3872204	3311516
3872205	3243956
3872221	3576598
3872233	1762255
3872245	3543248
3872286	3505508
3872293	3435244
3872319	3418489
3872323	3541350
3872330	3399314
3872333	3486094
3872356	3622385
3872364	3621366
3872372	3328667
3872378	3447074
3872379	2467306
3872395	3030022
3872397	3551826
3872414	3609614
3872428	3479500
3872430	3646518
3872434	3800078
3872447	3736567
3872449	3582676
3872455	3534728
3872468	3491337
3872470	3708702
3872472	3254312
3872480	3489850
3872481	3424071
3872500	3800321
3872505	3752483
3872510	2408438
3872513	3733614
3872519	3728742
3872520	2774974
3872524	1502276
3872530	2728091
3872531	3077619
3872540	3639940
3872547	3588962
3872552	3353256
3872553	3170207
3872556	2763451
3872556	3744103
3872561	2720229
3872579	3138746
3872580	2914156
3872580	3214084
3872593	3280458
3872594	3243925
3872596	1269920
3872610	1394305
3872614	3398636
3872622	2905463
3872636	2934934
3872643	3555770
3872654	3688479
3872658	2619788
3872659	1245067
3872669	3085403
3872681	3280590
3872684	2651182
3872686	3199579
3872697	3434316
3872704	2867557
3872716	2446956
3872717	2833144
3872726	2728522
3872731	3777573
3872744	2211213
3872749	3744357
3872758	1093680
3872759	3496819
3872780	2910308
3872787	1739110
3872802	794759
3872804	3630814
3872844	3402913
3872858	3372576
3872867	2973758
3872876	3604415
3872902	3461931
3872905	1573590
3872922	3167117
3872931	1047578
3872934	3605916
3872943	2665941
3872945	1890396
3872958	1301495
3872962	2724484
3872974	3476257
3872980	3295698
3872992	2908274
3873015	3628714
3873030	3729142
3873045	2159998
3873056	3737277
3873057	1229163
3873057	3734452
3873060	2461772
3873064	3606253
3873069	2435353
3873092	3332156
3873102	3199348
3873149	3757969
3873153	2598384
3873181	3566137
3873209	2885923
3873219	3636893
3873247	3302625
3873265	3246946
3873301	2416198
3873302	3423470
3873309	3753706
3873312	3265497
3873324	3702251
3873343	3010092
3873350	3449144
3873353	3657386
3873356	3558492
3873378	3340048
3873389	3505155
3873402	3461196
3873408	3542535
3873409	3046174
3873411	3262838
3873432	3616454
3873440	3215618
3873455	2660553
3873474	2800462
3873483	3700615
3873488	3462462
3873494	3454676
3873511	3388112
3873536	3726878
3873551	3558643
3873611	3711539
3873617	3576840
3873639	3364250
3873649	2991052
3873743	2515625
3873756	3206342
3873768	3740470
3873779	2931862
3873780	3499123
3873785	3459906
3873787	3521230
3873791	3389360
3873823	2386268
3873828	3660673
3873837	2692340
3873848	2962634
3873848	3624328
3873898	3757185
3873910	3772565
3873939	3604789
3873955	2325511
3873971	3469236
3873991	2959638
3873998	3832265
3874022	3079285
3874025	2649605
3874037	3540084
3874075	1994767
3874080	3729826
3874083	1657663
3874104	3685193
3874106	1317843
3874125	2893177
3874126	2059583
3874126	2292991
3874130	1991840
3874133	3687500
3874142	3512318
3874142	3709533
3874143	3014320
3874148	2628388
3874151	2941610
3874151	3677574
3874153	3775955
3874161	1694059
3874171	3738341
3874182	3528255
3874188	3623332
3874198	3665731
3874200	3738123
3874223	2320720
3874240	3059474
3874256	2060780
3874262	3546978
3874272	3520229
3874273	1998984
3874275	3125004
3874278	3413911
3874307	3041061
3874314	3490406
3874330	3405447
3874334	3408986
3874337	3695230
3874340	3265388
3874346	3382849
3874382	3147753
3874387	3486504
3874392	1624155
3874397	2953145
3874405	3070071
3874405	3722543
3874409	3653406
3874410	3586033
3874428	2947330
3874435	1725093
3874448	3827493
3874452	2914309
3874463	2234451
3874463	3170527
3874481	2152544
3874484	2920724
3874497	2837203
3874499	3732972
3874572	2436314
3874598	2851306
3874610	3195830
3874613	3077313
3874615	2613883
3874625	3625470
3874626	2986199
3874640	2970798
3874649	2971630
3874653	3749239
3874661	3721440
3874662	2839304
3874667	3801099
3874671	1329812
3874676	3360272
3874691	436198
3874696	3169012
3874706	2025113
3874706	3455578
3874724	2603273
3874724	3645548
3874747	3482666
3874749	3195963
3874749	3201181
3874753	3661434
3874755	3323849
3874761	3059214
3874763	3699502
3874767	2276140
3874775	2267288
3874785	3504609
3874811	2991005
3874818	3372758
3874832	2640579
3874833	3550202
3874843	3751216
3874865	3239324
3874869	2526078
3874870	3778283
3874878	2786778
3874887	3209420
3874892	3432640
3874925	3136716
3874933	3579386
3874941	3607244
3874944	3257206
3874961	2697675
3874974	1255073
3874987	3515612
3874989	2961365
3875035	3455803
3875035	3496092
3875035	3736492
3875040	2075688
3875045	3803020
3875048	3770616
3875100	3647615
3875108	3639506
3875110	3208966
3875201	1491021
3875219	3813429
3875235	3152185
3875251	3206521
3875269	3352546
3875328	3737781
3875341	3030450
3875347	3701857
3875354	2675520
3875372	3406677
3875375	3751639
3875386	3732545
3875408	3694654
3875416	3547074
3875419	3758753
3875424	3479487
3875443	3543962
3875447	3700791
3875454	3205394
3875487	3742303
3875488	3483761
3875493	3818314
3875504	949284
3875515	3614622
3875530	3753149
3875534	3727061
3875575	3761948
3875577	3761952
3875590	3521009
3875607	3766589
3875611	3717900
3875622	3222093
3875632	239467
3875633	2273918
3875644	3030837
3875644	3783492
3875700	3426479
3875704	3688451
3875715	2253943
3875726	3286433
3875742	3721389
3875761	2552682
3875766	3301650
3875776	3599459
3875787	3222910
3875790	2696107
3875792	2708701
3875797	3705534
3875807	2996928
3875808	3022373
3875814	1433071
3875815	3003359
3875833	3425251
3875842	3697661
3875844	1548024
3875861	2735335
3875887	2670201
3875888	3363272
3875890	1647651
3875900	1558035
3875902	1329344
3875929	3796208
3875938	3766916
3875944	3698394
3875961	3603487
3875963	3191619
3875970	3024813
3875996	3195619
3875999	3605886
3876002	3376925
3876004	3502148
3876004	3841404
3876009	3349615
3876013	3375878
3876015	2548411
3876016	3441094
3876018	3673620
3876024	3049253
3876029	3620548
3876034	3231042
3876034	3319738
3876052	2142009
3876058	3570648
3876076	1196769
3876095	3448820
3876104	2286990
3876124	2244288
3876137	2575086
3876138	3727835
3876148	3051183
3876168	3137453
3876168	3729148
3876180	1909478
3876200	1935558
3876206	665123
3876226	2473903
3876248	3402947
3876255	3789947
3876256	3090649
3876309	3580687
3876318	3109663
3876320	2756531
3876327	3228187
3876334	3816021
3876371	3096341
3876382	3282654
3876387	2392888
3876392	2884303
3876400	2170074
3876407	3490887
3876410	3441399
3876414	3553243
3876416	2299469
3876420	3106756
3876423	2481976
3876423	3171739
3876475	3165400
3876500	1526094
3876516	3483568
3876533	2781297
3876548	3145164
3876552	3428514
3876559	3763279
3876563	3634266
3876577	3574159
3876604	3583937
