# Directed graph (each unordered pair of nodes is saved once): Cit-Patents.txt 
# US Patent citation network 1975-1999
# Nodes: 3774768 Edges: 16518948
# FromNodeId	ToNodeId
3865173	3052001
3865207	3612204
3865216	3211396
3865221	3587801
3865237	3532211
3865249	3591996
3865250	3499398
3865258	3278048
3865260	3083849
3865274	2966175
3865294	2707849
3865294	3474944
3865306	3362637
3865319	1540908
3865328	1704166
3865380	1608098
3865406	3191966
3865420	3195996
3865421	3163457
3865443	530999
3865474	3733117
3865478	3612676
3865492	3667846
3865506	2715814
3865570	3725030
3865587	3674477
3865588	3728123
3865610	3377183
3865613	3016308
3865629	3544369
3865633	3756862
3865669	3212951
3865676	1654427
3865700	3471375
3865714	3340184
3865730	2181863
3865754	3755180
3865759	3579467
3865779	2467340
3865829	1765661
3865894	3264208
3865953	2931493
3865999	3377623
3866004	3554067
3866006	2671140
3866016	2329561
3866108	3482396
3866121	2666845
3866131	3335292
3866179	3430121
3866264	3015122
3866280	3693007
3866320	3636995
3866377	3037590
3866380	3105274
3866403	3707836
3866430	3281075
3866441	1682087
3866458	3572184
3866471	3430410
3866475	3261199
3866480	2989951
3866547	2199981
3866593	2603208
3866593	2823703
3866629	3656503
3866638	3352332
3866653	2773535
3866668	1417037
3866679	2720266
3866695	3719241
3866718	3174585
3866725	1720766
3866738	3429416
3866743	2987167
3866748	790066
3866763	2904941
3866787	2579655
3866794	3561637
3866814	1838556
3866824	1364209
3866831	3325976
3866843	3732907
3866851	1809940
3866879	3687490
3866899	3389625
3866922	2346617
3866967	3797879
3866968	3762758
3866970	3621236
3866973	2982335
3867012	3795433
3867033	2892378
3867039	3432243
3867121	3795500
3867147	3503330
3867197	3390402
3867205	2992402
3867215	3092525
3867229	3785894
3867238	3106983
3867239	3523057
3867246	3345250
3867274	2710833
3867285	3718457
3867301	3231561
3867305	3436176
3867327	3729436
3867328	3620701
3867339	3009900
3867389	3594384
3867411	3293268
3867441	2581921
3867468	2519125
3867472	3308184
3867497	3730766
3867578	3794764
3867599	1598932
3867627	3488503
3867627	3675022
3867713	3731270
3867729	3458873
3867743	2764501
3867779	2824404
3867804	3500607
3867805	3645056
3867807	3760554
3867816	3457722
3867838	3590633
3867862	2694954
3867883	3197104
3867888	3714915
3867893	2959129
3867907	3116721
3867909	3662719
3867916	3811420
3867939	2726658
3868006	3478853
3868014	3327841
3868040	3023265
3868046	2416370
3868051	3113693
3868075	3524054
3868098	1565112
3868112	2029834
3868116	2790642
3868142	3549197
3868165	1221524
3868172	3499700
3868178	3582201
3868203	3337918
3868210	733463
3868219	3627698
3868221	2947163
3868233	2243105
3868276	3409571
3868295	2633657
3868300	2992152
3868323	3635349
3868329	2336006
3868331	3682605
3868403	3499034
3868424	3194834
3868476	3539715
3868515	3458735
3868530	3407326
3868542	3659149
3868599	3715474
3868638	3760373
3868685	3391403
3868704	3348462
3868732	2002741
3868735	2569627
3868779	3706445
3868788	1812041
3868798	2655525
3868808	2033951
3868845	3678252
3868874	3715168
3868905	3434418
3868917	2916861
3868952	2694395
3868960	2253912
3868992	2360386
3869003	3526283
3869019	3546553
3869025	3610374
3869027	2578285
3869065	3789570
3869075	3012685
3869078	3081927
3869081	2880933
3869124	320091
3869167	3638985
3869178	1906165
3869249	2950098
3869283	3545960
3869309	2933405
3869358	2791554
3869461	2502264
3869520	2666771
3869542	3455648
3869556	3352687
3869583	3067292
3869614	3548140
3869661	3761185
3869668	2422644
3869676	3688206
3869709	3663764
3869732	3381312
3869766	2585897
3869794	467446
3869863	1296368
3869863	1741957
3869867	2481046
3869877	3769813
3869898	3698226
3869931	2690933
3869934	2038869
3869992	1713225
3870008	1813255
3870016	2854946
3870048	2942604
3870067	2659900
3870119	3426872
3870135	3080036
3870139	3207288
3870141	3233722
3870159	3490385
3870173	3596777
3870199	3693836
3870208	1600193
3870249	2099376
3870255	3249336
3870262	661146
3870281	1346221
3870326	3612559
3870371	2162902
3870389	3729242
3870390	3680898
3870395	3768146
3870447	2941248
3870477	3499736
3870507	3374085
3870517	3648607
3870522	3367778
3870536	2271491
3870567	2591755
3870569	2949390
3870576	3700507
3870618	2702320
3870636	2870914
3870670	2872427
3870670	3459128
3870716	3121082
3870735	3737444
3870839	2864977
3870873	3202811
3870876	1676393
3870897	3437938
3870901	3579204
3870905	3037113
3870930	3253646
3870932	3275890
3870937	3546553
3871033	3734113
3871071	2983976
3871074	3597840
3871077	3253335
3871092	3152385
3871115	3363349
3871118	3683522
3871119	2994632
3871132	2553577
3871136	3694968
3871152	1385809
3871279	2379640
3871289	2807996
3871291	603945
3871297	3616757
3871298	2911915
3871313	3565275
3871343	2187074
3871361	3771694
3871362	2756741
3871362	3704706
3871391	2630127
3871416	3726324
3871423	3675305
3871430	2629157
3871448	3433301
3871471	3688257
3871476	3265144
3871484	2979161
3871492	1276430
3871544	3718230
3871553	3357601
3871566	2786450
3871585	3429544
3871586	2683327
3871606	3570108
3871634	1170146
3871651	3091461
3871688	596817
3871804	3717933
3871870	3728109
3871876	3554738
3871881	3775103
3871885	3689565
3871893	3718639
3871971	2333756
3871981	3576730
3872012	540539
3872025	1020102
3872034	3072582
3872050	3620889
3872068	3287333
3872132	3201406
3872190	3362694
3872258	3757052
3872265	3406264
3872270	2040919
3872318	3793715
3872327	3350577
3872355	3769549
3872355	3795841
3872399	2892162
3872479	946265
3872500	3632894
3872502	3610635
3872515	3728739
3872556	3744102
3872561	3792524
3872580	3130355
3872615	1741902
3872759	3771405
3872787	546382
3872825	3791744
3872835	3442258
3872857	2330978
3872857	2535163
3872861	3333307
3872863	3709222
3872881	2748803
3872909	3361647
3872930	3006421
3872955	2948557
3872956	2210416
3872971	3789401
3872972	610656
3872984	3232463
3872984	3730367
3873032	3796354
3873060	2619986
3873070	3704866
3873087	9090
3873093	3165318
3873098	1569402
3873108	3741575
3873135	2507535
3873185	3056626
3873198	3358570
3873225	3602111
3873284	1818143
3873290	3599848
3873322	2614929
3873348	3709848
3873350	3671302
3873364	3755840
3873393	3514363
3873417	2765229
3873439	3619412
3873445	3440669
3873458	2425845
3873480	3238170
3873497	3441575
3873516	3775397
3873518	2839419
3873630	2758138
3873639	3364250
3873658	3738514
3873670	1678630
3873714	3467623
3873768	2841646
3873772	3433897
3873797	457483
3873892	3411046
3873897	3264538
3873915	1852190
3873943	3339156
3873955	3205327
3873958	3307190
3873959	3028445
3874002	3733616
3874010	3226734
3874022	1669077
3874040	1998331
3874098	2483216
3874105	3284943
3874106	1805410
3874107	2909860
3874124	3077707
3874140	2151420
3874154	3756007
3874172	2396984
3874197	2276920
3874254	3001415
3874269	3555970
3874291	3565003
3874315	2914335
3874317	88008
3874325	1670591
3874330	2494160
3874358	2878798
3874431	2998035
3874434	712569
3874438	3212142
3874454	3804170
3874471	3391679
3874492	3236351
3874493	2940385
3874521	3393812
3874526	3103288
3874554	1514379
3874557	3229478
3874563	3656660
3874613	1785987
3874625	3330421
3874665	1826641
3874686	2997042
3874690	2308626
3874719	3536350
3874740	1406963
3874792	3669538
3874810	2997900
3874832	3227291
3874841	3822982
3874877	3582339
3874883	3353979
3874896	2891011
3874907	3522346
3874933	3579386
3874951	3144361
3874959	3162589
3874980	3219502
3874995	2654170
3875012	2193322
3875016	3344039
3875023	3411948
3875035	3800210
3875051	3210053
3875052	2715795
3875053	2855364
3875056	1298584
3875089	3459128
3875090	3748294
3875131	3183201
3875162	3634427
3875302	2815329
3875307	3201263
3875323	3607332
3875344	3569631
3875364	3539756
3875393	3707622
3875404	3088037
3875409	3748480
3875419	3746840
3875426	3651334
3875429	3435299
3875457	3663813
3875481	1584613
3875513	3390333
3875521	3673498
3875552	2710458
3875629	2708249
3875650	3435508
3875656	3636418
3875685	1578020
3875720	3279133
3875733	3774386
3875760	2340659
3875765	1066367
3875818	3776061
3875859	3100440
3875862	3089421
3875862	3557697
3875863	3343493
3875866	261316
3875894	3448718
3875899	2041001
3875921	1397585
3875926	1987119
3875960	3056418
3876013	2309750
3876024	3465841
3876036	896241
3876039	3709393
3876073	335692
3876115	3791537
3876134	2439868
3876138	3779275
3876139	2383672
3876162	3735934
3876168	3409240
3876230	1193466
3876232	3238809
3876239	2885222
3876280	3233211
3876284	2575418
3876285	2810324
3876286	3597044
3876347	2702509
3876359	3792952
3876380	3310292
3876395	3780500
3876406	3445373
3876431	3607266
3876433	3545986
3876455	3166430
3876500	1577897
3876519	3759809
3876568	3763057
3876579	3524286
3876609	3179485
3876613	2956982
3876646	3773773
3876654	3524836
3876680	3361682
3876712	3031410
3876775	3717708
3876791	3669979
3876813	2357069
3876818	3756172
3876841	3198880
3876843	3770911
3876860	3825725
3876861	3733462
3876865	3576407
3876892	3819964
3876911	3222625
3876951	3069623
3876964	3173111
3876981	3560718
3876987	3715729
3877083	421467
3877142	2443457
3877146	2870616
3877182	907001
3877184	3528326
3877241	463708
3877348	2240121
3877360	1175442
3877371	1089453
3877380	1380773
3877399	3259083
3877408	3213956
3877409	3031692
3877432	3369545
3877444	3171393
3877448	3763837
3877513	3323584
3877522	3152641
3877525	3687185
3877544	3470981
3877630	3572576
3877648	1621571
3877682	3612356
3877719	3348881
3877811	3171882
3877822	3144676
3877830	3519770
3877839	3803987
3877875	3241922
3877882	3618981
3877900	3774838
3877910	3272192
3877947	3397988
3877961	3197335
3877976	1165355
3878014	3676244
3878039	3769155
3878044	3440141
3878049	3403081
3878056	3798137
3878104	3390779
3878110	3319715
3878112	2187388
3878114	3576361
3878124	3101328
3878134	3277208
3878152	2809948
3878158	3375240
3878183	3055880
3878284	3468853
3878288	1741209
3878303	3248324
3878408	3754152
3878419	3156841
3878436	3689887
3878442	3297415
3878483	3671881
3878491	3663908
3878512	3647977
3878537	3645604
3878561	1269930
3878565	3096560
3878569	3566417
3878579	1796338
3878588	3466714
3878641	2205344
3878669	3468106
3878676	3434395
3878698	3342124
3878703	2095448
3878742	3381557
3878770	3618475
3878792	709590
3878804	3670681
3878818	3811821
3878862	3455318
3878890	3381940
3878896	3375875
3878931	755361
3878937	2243538
3878940	1766257
3878947	3280993
3878958	3403800
3878984	3056208
3878989	3335943
3878995	3738483
3879013	2164039
3879055	3370817
3879092	3727709
3879119	1391982
3879171	2590212
3879216	2741599
3879236	3387193
3879245	3027575
3879308	3057892
3879372	3769333
3879394	3017412
3879406	3182065
3879415	3812143
3879514	3368010
3879525	2958626
3879561	3480447
3879571	3487200
3879596	3439145
3879599	3770051
3879608	2858450
3879617	3591845
3879634	3249804
3879639	3638072
3879676	3715751
3879679	3257620
3879689	3514722
3879730	2538027
3879761	3696439
3879824	2717117
3879834	3335594
3879835	3387345
3879858	3358388
3879869	2602247
3879894	3283444
3879905	3664082
3879917	3826061
3879934	3064415
3879965	1948568
3879981	3590140
3879993	3196550
3879995	3427875
3880055	3276082
3880080	3645205
3880118	2268538
3880139	2119799
3880162	3089490
3880263	2149189
3880263	3647032
3880302	3693812
3880328	3365956
3880345	3160408
3880348	3701889
3880364	2905231
3880411	2525973
3880439	2390912
3880440	2491063
3880447	3663035
3880450	3759549
3880490	3135535
3880498	3630599
3880515	3271934
3880534	2149746
3880540	3323426
3880557	2319372
3880570	2856908
3880586	3341010
3880637	3179508
3880651	2478942
3880658	3698897
3880667	2282230
3880679	3798028
3880680	3631836
3880687	3639200
3880707	2518266
3880739	3567810
3880813	3790533
3880980	3433592
3881014	3073841
3881024	2223904
3881026	3576760
3881058	3026378
3881062	3703229
3881063	3708623
3881075	3444340
3881127	3755706
3881133	3706904
3881136	3524094
3881178	3317912
3881198	735790
3881213	3104412
3881259	609395
3881264	1683412
3881275	1974366
3881324	2903868
3881326	3714683
3881383	2796931
3881445	3057282
3881472	1624861
3881476	3542019
3881516	3773062
3881519	2801067
3881549	3638720
3881570	2670737
3881570	2850012
3881590	1571365
3881621	3655084
3881662	3771733
3881665	2935273
3881669	3692259
3881673	2768804
3881699	3472338
3881768	3480321
3881770	2141475
3881788	2158272
3881823	3529894
3881838	3339435
3881859	3405683
3881872	3230048
3881987	3028298
3882014	3133012
3882020	3508656
3882034	3600319
3882064	3732286
3882100	3264291
3882131	3409629
3882174	3624142
3882210	2356081
3882310	1981583
3882321	2975297
3882333	3480807
3882333	3483082
3882358	3764849
3882364	3508131
3882382	3721970
3882407	2402091
3882428	3001154
3882446	3611301
3882459	3744023
3882489	3624500
3882500	3772696
3882521	3687031
3882531	3676715
3882568	1926981
3882587	2215477
3882603	2364149
3882617	1521198
3882654	2280150
3882656	3448555
3882657	2049757
3882674	3188997
3882677	3672171
3882686	1891425
3882696	2697923
3882708	3407639
3882738	3181394
3882746	1504598
3882760	712461
3882841	2075388
3882853	459143
3882882	3455487
3882894	3608332
3882910	3351107
3882959	1696985
3882966	1887495
3882967	3627078
3882985	3759359
3883000	3206020
3883011	2617531
3883013	3749263
3883037	2852157
3883038	3145066
3883068	2959336
3883124	2609949
3883146	3224782
3883151	2644697
3883164	3352585
3883193	3063041
3883207	2857577
3883211	3406372
3883238	3752574
3883279	3597515
3883291	2977247
3883291	3452181
3883293	2374194
3883298	2206611
3883300	2516055
3883310	323755
3883338	3718450
3883346	3625779
3883347	1002133
3883365	2949389
3883373	2981616
3883412	3244612
3883446	3706672
3883454	3691258
3883457	3386937
3883459	3347839
3883463	3428480
3883482	2563637
3883495	3707520
3883501	1194201
3883504	3679657
3883568	3507887
3883614	3637555
3883623	3431329
3883662	3792167
3883676	3778522
3883688	3792196
3883688	3809806
3883699	2874221
3883716	3560710
3883723	2377978
3883736	3325593
3883747	3738856
3883775	3307171
3883812	3688206
3883820	3696307
3883866	2134562
3883882	3690230
3883894	2811709
3883896	2602163
3883953	833480
3883977	3464136
3884000	2932964
3884012	3789569
3884021	3754388
3884034	3756014
3884047	2506806
3884050	3242694
3884078	2751530
3884096	3227030
3884104	2646494
3884120	3202433
3884135	2586347
3884136	3112777
3884147	3460443
3884155	2843417
3884172	2329220
3884177	2330880
3884180	2429870
3884211	3259116
3884327	3826336
3884340	3356199
3884346	413045
3884357	2936897
3884363	2918656
3884381	3386608
3884437	2731550
3884439	2782052
3884439	3787017
3884500	3761655
3884516	3744835
3884518	2632275
3884535	2566679
3884559	809698
3884560	3241738
3884571	3687708
3884581	3354311
3884600	3270720
3884623	3498596
3884646	3483070
3884731	3268369
3884733	3133336
3884808	3703959
3884820	2833718
3884840	3787336
3884851	3099632
3884852	3037006
3884894	3575948
3884895	2841574
3884927	3753995
3884935	3618755
3884946	3641112
3884987	3442793
3885008	3546832
3885029	3647371
3885071	2901455
3885080	2698242
3885094	3501586
3885095	3574283
3885102	3560658
3885120	3259970
3885121	3666908
3885132	3156793
3885143	3720923
3885157	2472316
3885168	3617777
3885201	3740474
3885205	3593085
3885224	3719922
3885236	472983
3885245	3727921
3885304	3283060
3885305	3613233
3885324	1370320
3885329	3545103
3885332	2618083
3885372	3708951
3885373	3470794
3885395	3159117
3885404	3710594
3885419	3557610
3885444	2387908
3885447	3125893
3885453	3241642
3885467	2757603
3885486	2756172
3885488	2391719
3885520	3818982
3885601	3580295
3885602	3207659
3885605	3225798
3885660	3194432
3885703	3246806
3885717	3651993
3885720	3592178
3885722	1761426
3885744	3081954
3885747	3398914
3885785	3483372
3885797	1869276
3885831	408823
3885834	2852312
3885846	1063766
3885850	2997687
3885866	3778630
3885882	2494878
3885925	3067551
3885963	3656954
3885975	3385915
3885989	3669748
3886025	3544982
3886031	3367825
3886062	1877811
3886065	3397788
3886093	3461082
3886098	3519570
3886117	3341419
3886194	3141758
3886211	3441606
3886234	3615106
3886264	3475501
3886304	3609225
3886309	3751138
3886313	3029308
3886324	3839605
3886328	3663813
3886335	3308253
3886369	3524986
3886379	3535532
3886384	3104338
3886418	3636429
3886434	2916711
3886435	3794861
3886437	3524124
3886452	3170126
3886520	3784978
3886541	3772679
3886589	3255303
3886593	3852819
3886600	3593342
3886613	2863293
3886637	3539192
3886650	3393437
3886668	3386181
3886704	3485004
3886717	2911781
3886733	3440829
3886751	1421857
3886753	3698198
3886767	1894596
3886769	3608109
3886780	465957
3886838	2888849
3886841	1440334
3886847	1923208
3886859	2658407
3886859	3741108
3886870	1188570
3886872	1609059
3886888	3215405
3886894	3633318
3886894	3641970
3886896	3736175
3886917	2134421
3886922	3530895
3886923	3270150
3886930	3469572
3886944	3598108
3886968	2909191
3886994	3620288
3887008	1858847
3887023	3446303
3887030	3608662
3887031	3769767
3887060	3703965
3887069	601797
3887102	779262
3887118	3824964
3887128	2648500
3887146	3139244
3887154	3066769
3887154	3283733
3887183	1299092
3887223	3508633
3887231	457125
3887243	3598454
3887257	3336556
3887275	2401434
3887277	2748653
3887295	3484039
3887298	2998959
3887312	2996863
3887318	2742951
3887359	2637648
3887370	3718464
3887376	2147441
3887382	3667979
3887396	3716409
3887403	1740731
3887465	2313483
3887486	3438749
3887495	3720724
3887549	3597421
3887593	3746729
3887624	2644833
3887735	3487134
3887737	3661674
3887758	3364160
3887790	3548159
3887826	3489937
3887840	3774069
3887879	3660773
3887881	3664118
3887911	3653030
3887919	3140446
3887964	2366417
3887964	3203037
3887975	1700333
3888013	2898688
3888016	2026919
3888029	3502316
3888047	2850333
3888112	3776023
3888150	2064261
3888171	1435232
3888186	3690691
3888203	2961988
3888206	2702001
3888217	3494336
3888236	2848995
3888252	2946332
3888256	3664343
3888315	2996125
3888323	3302585
3888358	3760954
3888380	3024949
3888470	3733059
3888484	3399898
3888502	3494607
3888503	3430979
3888507	3822073
3888508	3819205
3888520	2806723
3888526	1120095
3888534	1167599
3888576	2742815
3888622	3357249
3888623	3464779
3888625	3254937
3888635	2965472
3888664	3038799
3888668	3382076
3888681	3426439
3888774	3299173
3888788	2285477
3888810	2635976
3888832	2857364
3888845	2817646
3888888	3513176
3888930	3790638
3888955	2442898
3888982	3344019
3889001	2522050
3889013	3163542
3889028	3669818
3889037	3785913
3889038	2879197
3889096	3603767
3889114	2464419
3889231	3562681
3889271	3476874
3889271	3562757
3889296	2986739
3889322	920808
3889328	2205120
3889335	3357687
3889407	3315386
3889456	3640062
3889470	2991620
3889490	2527517
3889536	1087929
3889537	3774645
3889554	70122
3889564	1635165
3889586	3143924
3889618	651053
3889630	3166176
3889640	2568519
3889653	2291145
3889668	3724453
3889676	2936760
3889695	2736325
3889723	2248872
3889749	2671510
3889759	3480099
3889764	2804150
3889765	2833120
3889776	3077206
3889785	3421603
3889829	3362671
3889839	1909028
3889849	3797808
3889879	3498332
3889883	2309715
3889886	2001075
3889895	1881589
3889928	3281087
3889968	2700570
3889987	1230007
3890026	3728468
3890042	3593228
3890056	3422735
3890061	2129933
3890085	3558871
3890111	3647714
3890135	3165392
3890159	882144
3890165	3767476
3890177	3686080
3890211	3622490
3890228	3699048
3890231	584736
3890283	3621003
3890287	2778812
3890318	3637824
3890332	3758482
3890339	3260725
3890385	3165392
3890413	2825092
3890424	3468985
3890456	3542530
3890490	3597641
3890492	3725656
3890508	3797889
3890509	3513321
3890519	2025914
3890550	3431475
3890570	2561234
3890572	3758861
3890632	3409812
3890724	3324577
3890795	3321924
3890891	2131843
3890900	2906206
3890909	2648185
3890931	2144329
3890932	3043264
3890939	3229674
3890956	3291128
3890979	3542033
3890999	614441
3891027	3651864
3891062	2100169
3891073	3017007
3891102	2593717
3891105	3719314
3891118	2160598
3891135	2237809
3891155	2755916
3891158	3645463
3891164	2753138
3891174	2147963
3891213	3731932
3891224	3058752
3891250	1785638
3891293	3715705
3891298	2984818
3891311	3205505
3891338	3566759
3891345	3754843
3891369	2690593
3891390	3663161
3891402	2667410
3891409	2472899
3891433	3733696
3891443	3615468
3891448	3505087
3891452	2294931
3891469	3748187
3891493	3121253
3891493	3247044
3891539	3360457
3891540	2882218
3891554	3510000
3891589	3584072
3891791	3586756
3891827	3043943
3891831	3723710
3891855	2291574
3891865	3139539
3891878	2960371
3891937	3727146
3891996	2697054
3892042	3546782
3892045	3787985
3892050	1877190
3892084	168274
3892094	3480060
3892150	3641847
3892159	3443465
3892225	2989049
3892228	2424198
3892244	3006347
3892283	3188810
3892293	3650357
3892300	3035652
3892308	3253701
3892309	2594653
3892353	3378195
3892361	1908135
3892386	3503390
3892432	3309124
3892507	3097395
3892532	3404780
3892532	3536450
3892578	3669610
3892609	3753806
3892610	3695952
3892620	3753558
3892621	2890481
3892645	3010883
3892667	3715310
3892667	3752837
3892675	2710285
3892720	3692673
3892740	3853862
3892755	3205220
3892757	3647806
3892785	3306953
3892837	2779557
3892854	3131186
3892878	3394016
3892912	3211818
3892927	3783202
3892931	3271534
3892934	3600542
3892948	3513298
3892984	3685027
3893040	3568083
3893131	3848258
3893189	3737294
3893205	3589873
3893223	3698075
3893232	3618192
3893233	3663866
3893237	3177583
3893238	2025305
3893251	3396483
3893263	3088249
3893277	3203144
3893279	2199114
3893300	2667299
3893302	3564855
3893372	2856975
3893390	3651915
3893407	2499339
3893422	3789798
3893437	1752445
3893445	2496111
3893446	3487837
3893450	3696808
3893459	3530857
3893465	1924099
3893480	3623501
3893506	3532158
3893521	3589352
3893542	699375
3893557	1779164
3893603	2041674
3893604	3564590
3893661	2471361
3893666	2484732
3893704	3318634
3893712	2541209
3893719	2947800
3893719	3151775
3893767	2875666
3893794	3749543
3893817	2704516
3893869	3165049
3893895	3274231
3893897	3623970
3893913	2392846
3893915	2263552
3893919	2672205
3893958	3580873
3894039	3121645
3894077	3474038
3894112	3436359
3894129	3496254
3894132	3634561
3894164	3178308
3894194	3513264
3894242	3471706
3894242	3614459
3894262	3375402
3894274	1093477
3894284	2478946
3894300	2924374
3894392	2503410
3894398	1772518
3894411	1790132
3894517	3735569
3894532	2838672
3894548	1812443
3894558	3690788
3894572	3428465
3894590	2771275
3894594	3046411
3894642	3804277
3894659	3608781
3894688	2639941
3894713	2631832
3894736	289032
3894750	3731949
3894766	2144747
3894796	3719416
3894810	2551156
3894814	3106170
3894821	3616882
3894836	2842536
3894839	3617201
3894849	3169980
3894914	3715325
3894922	3663389
3894940	3668264
3894955	2958655
3894956	3770627
3895039	3223733
3895072	3806547
3895091	3539676
3895175	2738373
3895182	3798366
3895184	3801737
3895192	3748405
3895198	2554588
3895232	3011057
3895250	2666864
3895289	3237094
3895305	3521177
3895312	3023370
3895357	3643226
3895374	3281822
3895405	2838776
3895419	841164
3895425	3579788
3895437	2677883
3895483	3739565
3895517	3713136
3895568	3537518
